order_item_id,order_id,product_id,quantity,unit_price,subtotal
3992,1342,17,5,479.03,2395.15
3993,1343,62,1,88.39,88.39
3994,1343,10,1,360.85,360.85
3995,1343,33,5,321.49,1607.45
3996,1343,27,4,292.9,1171.6
3997,1344,29,4,121.67,486.68
3998,1344,39,3,367.27,1101.81
3999,1344,71,3,324.07,972.21
4000,1345,68,3,343.34,1030.02
4001,1345,41,5,494.87,2474.35
4002,1346,14,1,381.82,381.82
4003,1346,45,4,122.23,488.92
4004,1346,80,4,107.47,429.88
4005,1346,36,1,353.89,353.89
4006,1346,27,2,292.9,585.8
4007,1347,30,3,492.76,1478.28
4008,1347,71,2,324.07,648.14
4009,1347,16,3,146.16,438.48
4010,1347,19,1,57.39,57.39
4011,1347,31,4,124.07,496.28
4012,1348,15,1,352.09,352.09
4013,1348,64,1,198.54,198.54
4014,1348,35,3,112.66,337.98
4015,1348,76,4,383.36,1533.44
4016,1349,11,1,277.02,277.02
4017,1349,36,5,353.89,1769.45
4018,1349,50,4,114.19,456.76
4019,1350,49,4,439.42,1757.68
4020,1351,6,2,299.34,598.68
4021,1351,27,4,292.9,1171.6
4022,1351,24,4,48.61,194.44
4023,1351,69,1,344.04,344.04
4024,1352,5,5,447.17,2235.85
4025,1352,45,1,122.23,122.23
4026,1352,78,3,316.4,949.2
4027,1353,76,2,383.36,766.72
4028,1353,4,3,60.22,180.66
4029,1353,80,4,107.47,429.88
4030,1354,8,1,124.0,124.0
4031,1354,71,4,324.07,1296.28
4032,1354,37,5,327.54,1637.7
4033,1354,60,4,380.33,1521.32
4034,1355,73,5,232.32,1161.6
4035,1355,34,2,89.7,179.4
4036,1355,49,4,439.42,1757.68
4037,1355,31,2,124.07,248.14
4038,1355,2,3,373.36,1120.08
4039,1356,11,2,277.02,554.04
4040,1356,70,3,377.93,1133.79
4041,1356,44,5,386.47,1932.35
4042,1357,5,5,447.17,2235.85
4043,1357,36,3,353.89,1061.67
4044,1357,35,3,112.66,337.98
4045,1357,78,1,316.4,316.4
4046,1358,40,5,236.51,1182.55
4047,1359,34,2,89.7,179.4
4048,1359,57,4,205.71,822.84
4049,1359,3,4,119.37,477.48
4050,1360,60,1,380.33,380.33
4051,1361,62,5,88.39,441.95
4052,1361,28,4,44.08,176.32
4053,1361,8,5,124.0,620.0
4054,1362,36,5,353.89,1769.45
4055,1363,41,1,494.87,494.87
4056,1363,57,2,205.71,411.42
4057,1363,34,3,89.7,269.1
4058,1363,34,4,89.7,358.8
4059,1363,17,2,479.03,958.06
4060,1364,19,5,57.39,286.95
4061,1364,7,2,24.6,49.2
4062,1365,5,2,447.17,894.34
4063,1366,57,5,205.71,1028.55
4064,1366,41,1,494.87,494.87
4065,1366,71,2,324.07,648.14
4066,1366,8,3,124.0,372.0
4067,1366,33,1,321.49,321.49
4068,1367,70,1,377.93,377.93
4069,1367,77,2,457.19,914.38
4070,1367,45,1,122.23,122.23
4071,1368,65,4,498.1,1992.4
4072,1369,66,1,133.19,133.19
4073,1370,27,3,292.9,878.7
4074,1370,74,3,363.83,1091.49
4075,1371,10,4,360.85,1443.4
4076,1371,37,2,327.54,655.08
4077,1371,4,3,60.22,180.66
4078,1371,78,3,316.4,949.2
4079,1372,53,3,139.79,419.37
4080,1372,61,3,63.73,191.19
4081,1372,80,1,107.47,107.47
4082,1373,48,1,457.44,457.44
4083,1373,38,2,321.14,642.28
4084,1374,4,1,60.22,60.22
4085,1374,78,2,316.4,632.8
4086,1374,41,5,494.87,2474.35
4087,1374,66,5,133.19,665.95
4088,1374,45,2,122.23,244.46
4089,1375,75,1,139.06,139.06
4090,1375,20,4,178.54,714.16
4091,1375,11,1,277.02,277.02
4092,1375,29,5,121.67,608.35
4093,1376,74,5,363.83,1819.15
4094,1376,54,5,375.04,1875.2
4095,1376,16,5,146.16,730.8
4096,1376,7,5,24.6,123.0
4097,1376,61,5,63.73,318.65
4098,1377,57,3,205.71,617.13
4099,1377,35,2,112.66,225.32
4100,1377,74,3,363.83,1091.49
4101,1377,32,3,196.26,588.78
4102,1377,32,3,196.26,588.78
4103,1378,59,3,259.67,779.01
4104,1378,15,2,352.09,704.18
4105,1379,53,3,139.79,419.37
4106,1379,11,3,277.02,831.06
4107,1379,72,5,153.82,769.1
4108,1379,10,3,360.85,1082.55
4109,1380,78,2,316.4,632.8
4110,1380,58,4,498.69,1994.76
4111,1380,30,5,492.76,2463.8
4112,1380,17,5,479.03,2395.15
4113,1381,53,5,139.79,698.95
4114,1381,18,5,60.08,300.4
4115,1382,37,3,327.54,982.62
4116,1382,41,1,494.87,494.87
4117,1382,11,4,277.02,1108.08
4118,1383,65,2,498.1,996.2
4119,1383,74,4,363.83,1455.32
4120,1383,26,2,443.87,887.74
4121,1383,59,1,259.67,259.67
4122,1384,16,4,146.16,584.64
4123,1384,34,5,89.7,448.5
4124,1385,13,2,406.62,813.24
4125,1385,5,4,447.17,1788.68
4126,1385,4,2,60.22,120.44
4127,1385,10,2,360.85,721.7
4128,1386,68,4,343.34,1373.36
4129,1386,55,3,138.74,416.22
4130,1386,17,4,479.03,1916.12
4131,1386,72,2,153.82,307.64
4132,1386,38,1,321.14,321.14
4133,1387,44,5,386.47,1932.35
4134,1387,78,5,316.4,1582.0
4135,1387,14,1,381.82,381.82
4136,1388,46,4,404.47,1617.88
4137,1389,58,4,498.69,1994.76
4138,1389,38,4,321.14,1284.56
4139,1389,18,2,60.08,120.16
4140,1389,76,5,383.36,1916.8
4141,1390,20,1,178.54,178.54
4142,1391,76,3,383.36,1150.08
4143,1391,59,4,259.67,1038.68
4144,1391,42,4,347.2,1388.8
4145,1391,23,5,486.83,2434.15
4146,1391,76,3,383.36,1150.08
4147,1392,30,3,492.76,1478.28
4148,1393,44,1,386.47,386.47
4149,1393,73,5,232.32,1161.6
4150,1393,68,5,343.34,1716.7
4151,1393,66,4,133.19,532.76
4152,1394,42,4,347.2,1388.8
4153,1394,41,2,494.87,989.74
4154,1394,19,1,57.39,57.39
4155,1395,56,5,219.93,1099.65
4156,1395,36,5,353.89,1769.45
4157,1396,41,1,494.87,494.87
4158,1396,45,3,122.23,366.69
4159,1396,22,1,235.12,235.12
4160,1396,37,3,327.54,982.62
4161,1396,63,4,216.86,867.44
4162,1397,22,3,235.12,705.36
4163,1397,34,5,89.7,448.5
4164,1398,30,3,492.76,1478.28
4165,1399,13,2,406.62,813.24
4166,1399,71,5,324.07,1620.35
4167,1400,4,5,60.22,301.1
4168,1400,6,5,299.34,1496.7
4169,1401,25,1,416.41,416.41
4170,1401,63,1,216.86,216.86
4171,1401,48,2,457.44,914.88
4172,1401,37,5,327.54,1637.7
4173,1401,55,4,138.74,554.96
4174,1402,17,4,479.03,1916.12
4175,1402,38,1,321.14,321.14
4176,1402,16,4,146.16,584.64
4177,1402,56,4,219.93,879.72
4178,1402,34,1,89.7,89.7
4179,1403,36,1,353.89,353.89
4180,1403,46,1,404.47,404.47
4181,1404,10,3,360.85,1082.55
4182,1404,21,5,405.49,2027.45
4183,1405,36,4,353.89,1415.56
4184,1405,66,1,133.19,133.19
4185,1405,41,1,494.87,494.87
4186,1406,13,5,406.62,2033.1
4187,1406,41,2,494.87,989.74
4188,1406,72,1,153.82,153.82
4189,1406,2,2,373.36,746.72
4190,1407,76,4,383.36,1533.44
4191,1407,29,2,121.67,243.34
4192,1408,61,2,63.73,127.46
4193,1408,63,2,216.86,433.72
4194,1408,64,3,198.54,595.62
4195,1409,26,1,443.87,443.87
4196,1409,67,2,431.78,863.56
4197,1410,56,1,219.93,219.93
4198,1411,72,5,153.82,769.1
4199,1411,27,2,292.9,585.8
4200,1411,5,4,447.17,1788.68
4201,1411,34,5,89.7,448.5
4202,1412,75,2,139.06,278.12
4203,1412,45,4,122.23,488.92
4204,1412,68,2,343.34,686.68
4205,1412,39,2,367.27,734.54
4206,1413,63,4,216.86,867.44
4207,1413,51,5,203.86,1019.3
4208,1413,46,5,404.47,2022.35
4209,1414,38,1,321.14,321.14
4210,1414,29,1,121.67,121.67
4211,1414,37,4,327.54,1310.16
4212,1414,58,3,498.69,1496.07
4213,1415,55,1,138.74,138.74
4214,1415,23,4,486.83,1947.32
4215,1416,15,3,352.09,1056.27
4216,1416,51,2,203.86,407.72
4217,1416,62,4,88.39,353.56
4218,1417,53,2,139.79,279.58
4219,1417,4,3,60.22,180.66
4220,1417,35,5,112.66,563.3
4221,1417,28,4,44.08,176.32
4222,1417,8,5,124.0,620.0
4223,1418,34,3,89.7,269.1
4224,1418,53,4,139.79,559.16
4225,1418,57,4,205.71,822.84
4226,1419,34,1,89.7,89.7
4227,1419,35,4,112.66,450.64
4228,1419,29,3,121.67,365.01
4229,1419,6,3,299.34,898.02
4230,1420,53,2,139.79,279.58
4231,1420,74,2,363.83,727.66
4232,1420,69,2,344.04,688.08
4233,1420,15,5,352.09,1760.45
4234,1421,43,2,345.46,690.92
4235,1421,78,5,316.4,1582.0
4236,1421,3,1,119.37,119.37
4237,1421,49,1,439.42,439.42
4238,1421,43,3,345.46,1036.38
4239,1422,9,1,23.0,23.0
4240,1422,67,2,431.78,863.56
4241,1422,47,5,141.19,705.95
4242,1422,26,2,443.87,887.74
4243,1422,69,4,344.04,1376.16
4244,1423,38,2,321.14,642.28
4245,1423,48,3,457.44,1372.32
4246,1424,28,5,44.08,220.4
4247,1424,32,1,196.26,196.26
4248,1424,5,1,447.17,447.17
4249,1424,68,1,343.34,343.34
4250,1425,51,4,203.86,815.44
4251,1425,6,2,299.34,598.68
4252,1425,37,3,327.54,982.62
4253,1425,4,2,60.22,120.44
4254,1425,32,1,196.26,196.26
4255,1426,16,4,146.16,584.64
4256,1426,52,2,325.0,650.0
4257,1426,35,1,112.66,112.66
4258,1427,10,5,360.85,1804.25
4259,1428,3,1,119.37,119.37
4260,1428,70,5,377.93,1889.65
4261,1428,20,1,178.54,178.54
4262,1428,76,4,383.36,1533.44
4263,1429,78,3,316.4,949.2
4264,1429,42,4,347.2,1388.8
4265,1430,3,3,119.37,358.11
4266,1430,36,4,353.89,1415.56
4267,1430,26,1,443.87,443.87
4268,1430,34,5,89.7,448.5
4269,1430,61,4,63.73,254.92
4270,1431,55,1,138.74,138.74
4271,1431,29,4,121.67,486.68
4272,1431,72,3,153.82,461.46
4273,1432,37,5,327.54,1637.7
4274,1432,65,2,498.1,996.2
4275,1432,49,1,439.42,439.42
4276,1432,64,4,198.54,794.16
4277,1433,70,1,377.93,377.93
4278,1433,58,2,498.69,997.38
4279,1433,74,1,363.83,363.83
4280,1434,30,4,492.76,1971.04
4281,1434,48,4,457.44,1829.76
4282,1434,73,1,232.32,232.32
4283,1434,40,3,236.51,709.53
4284,1435,11,1,277.02,277.02
4285,1435,72,2,153.82,307.64
4286,1436,63,5,216.86,1084.3
4287,1436,32,1,196.26,196.26
4288,1437,52,5,325.0,1625.0
4289,1437,61,5,63.73,318.65
4290,1438,30,1,492.76,492.76
4291,1438,64,3,198.54,595.62
4292,1438,53,3,139.79,419.37
4293,1438,44,2,386.47,772.94
4294,1438,5,3,447.17,1341.51
4295,1439,77,4,457.19,1828.76
4296,1439,1,3,323.32,969.96
4297,1439,27,5,292.9,1464.5
4298,1439,63,5,216.86,1084.3
4299,1439,64,3,198.54,595.62
4300,1440,42,4,347.2,1388.8
4301,1440,62,5,88.39,441.95
4302,1441,11,1,277.02,277.02
4303,1441,55,1,138.74,138.74
4304,1441,49,2,439.42,878.84
4305,1441,2,2,373.36,746.72
4306,1441,67,1,431.78,431.78
4307,1442,26,4,443.87,1775.48
4308,1442,15,1,352.09,352.09
4309,1443,64,2,198.54,397.08
4310,1443,68,4,343.34,1373.36
4311,1443,18,5,60.08,300.4
4312,1443,54,4,375.04,1500.16
4313,1444,38,1,321.14,321.14
4314,1445,38,3,321.14,963.42
4315,1445,67,3,431.78,1295.34
4316,1445,79,3,323.09,969.27
4317,1445,73,2,232.32,464.64
4318,1446,38,5,321.14,1605.7
4319,1446,27,5,292.9,1464.5
4320,1447,67,5,431.78,2158.9
4321,1447,33,4,321.49,1285.96
4322,1447,60,2,380.33,760.66
4323,1448,18,2,60.08,120.16
4324,1448,68,4,343.34,1373.36
4325,1448,2,3,373.36,1120.08
4326,1449,23,2,486.83,973.66
4327,1449,61,1,63.73,63.73
4328,1449,1,3,323.32,969.96
4329,1449,25,2,416.41,832.82
4330,1450,69,4,344.04,1376.16
4331,1451,13,1,406.62,406.62
4332,1451,80,4,107.47,429.88
4333,1451,77,2,457.19,914.38
4334,1452,45,5,122.23,611.15
4335,1453,45,1,122.23,122.23
4336,1453,25,3,416.41,1249.23
4337,1454,55,5,138.74,693.7
4338,1454,40,3,236.51,709.53
4339,1454,80,4,107.47,429.88
4340,1455,72,5,153.82,769.1
4341,1455,26,1,443.87,443.87
4342,1455,76,2,383.36,766.72
4343,1456,28,3,44.08,132.24
4344,1457,34,5,89.7,448.5
4345,1457,14,2,381.82,763.64
4346,1458,76,4,383.36,1533.44
4347,1458,43,5,345.46,1727.3
4348,1458,76,5,383.36,1916.8
4349,1458,36,5,353.89,1769.45
4350,1458,61,2,63.73,127.46
4351,1459,1,2,323.32,646.64
4352,1459,28,1,44.08,44.08
4353,1460,19,2,57.39,114.78
4354,1460,22,4,235.12,940.48
4355,1460,1,3,323.32,969.96
4356,1460,10,1,360.85,360.85
4357,1460,18,5,60.08,300.4
4358,1461,55,4,138.74,554.96
4359,1461,42,3,347.2,1041.6
4360,1461,65,1,498.1,498.1
4361,1461,31,5,124.07,620.35
4362,1462,49,4,439.42,1757.68
4363,1462,61,3,63.73,191.19
4364,1462,40,5,236.51,1182.55
4365,1462,41,5,494.87,2474.35
4366,1463,78,2,316.4,632.8
4367,1464,36,2,353.89,707.78
4368,1464,56,5,219.93,1099.65
4369,1465,63,3,216.86,650.58
4370,1465,16,5,146.16,730.8
4371,1465,56,3,219.93,659.79
4372,1465,23,1,486.83,486.83
4373,1466,60,3,380.33,1140.99
4374,1466,55,2,138.74,277.48
4375,1466,79,5,323.09,1615.45
4376,1467,49,3,439.42,1318.26
4377,1467,23,1,486.83,486.83
4378,1468,57,3,205.71,617.13
4379,1468,68,2,343.34,686.68
4380,1469,76,3,383.36,1150.08
4381,1470,13,3,406.62,1219.86
4382,1470,33,5,321.49,1607.45
4383,1470,2,5,373.36,1866.8
4384,1471,5,3,447.17,1341.51
4385,1471,62,4,88.39,353.56
4386,1471,6,3,299.34,898.02
4387,1472,8,5,124.0,620.0
4388,1472,4,4,60.22,240.88
4389,1472,78,4,316.4,1265.6
4390,1473,23,4,486.83,1947.32
4391,1473,70,1,377.93,377.93
4392,1473,5,3,447.17,1341.51
4393,1473,4,5,60.22,301.1
4394,1474,23,2,486.83,973.66
4395,1474,11,4,277.02,1108.08
4396,1475,8,4,124.0,496.0
4397,1476,41,1,494.87,494.87
4398,1477,36,2,353.89,707.78
4399,1477,79,1,323.09,323.09
4400,1477,43,3,345.46,1036.38
4401,1477,22,5,235.12,1175.6
4402,1477,47,5,141.19,705.95
4403,1478,52,4,325.0,1300.0
4404,1479,9,2,23.0,46.0
4405,1480,19,3,57.39,172.17
4406,1480,11,2,277.02,554.04
4407,1480,57,1,205.71,205.71
4408,1480,36,5,353.89,1769.45
4409,1480,26,5,443.87,2219.35
4410,1481,23,1,486.83,486.83
4411,1481,40,3,236.51,709.53
4412,1481,72,3,153.82,461.46
4413,1481,16,3,146.16,438.48
4414,1482,73,1,232.32,232.32
4415,1482,73,4,232.32,929.28
4416,1482,12,1,230.11,230.11
4417,1482,12,2,230.11,460.22
4418,1483,24,3,48.61,145.83
4419,1484,3,2,119.37,238.74
4420,1484,2,2,373.36,746.72
4421,1484,48,4,457.44,1829.76
4422,1484,11,2,277.02,554.04
4423,1484,40,2,236.51,473.02
4424,1485,40,1,236.51,236.51
4425,1485,49,3,439.42,1318.26
4426,1486,36,2,353.89,707.78
4427,1486,73,3,232.32,696.96
4428,1487,29,2,121.67,243.34
4429,1487,35,2,112.66,225.32
4430,1487,23,3,486.83,1460.49
4431,1487,34,4,89.7,358.8
4432,1488,12,4,230.11,920.44
4433,1488,46,5,404.47,2022.35
4434,1488,47,3,141.19,423.57
4435,1489,58,2,498.69,997.38
4436,1489,5,5,447.17,2235.85
4437,1489,50,2,114.19,228.38
4438,1489,69,5,344.04,1720.2
4439,1489,27,4,292.9,1171.6
4440,1490,37,2,327.54,655.08
4441,1490,44,5,386.47,1932.35
4442,1490,71,3,324.07,972.21
4443,1491,66,2,133.19,266.38
4444,1492,28,4,44.08,176.32
4445,1492,34,1,89.7,89.7
4446,1492,15,5,352.09,1760.45
4447,1493,61,2,63.73,127.46
4448,1493,60,5,380.33,1901.65
4449,1494,48,5,457.44,2287.2
4450,1494,49,5,439.42,2197.1
4451,1494,5,3,447.17,1341.51
4452,1495,46,1,404.47,404.47
4453,1496,54,4,375.04,1500.16
4454,1496,43,3,345.46,1036.38
4455,1497,24,3,48.61,145.83
4456,1498,21,4,405.49,1621.96
4457,1498,70,2,377.93,755.86
4458,1498,3,4,119.37,477.48
4459,1499,59,5,259.67,1298.35
4460,1499,74,4,363.83,1455.32
4461,1499,52,4,325.0,1300.0
4462,1499,32,3,196.26,588.78
4463,1499,48,5,457.44,2287.2
4464,1500,62,4,88.39,353.56
4465,1500,39,1,367.27,367.27
4466,1500,30,5,492.76,2463.8
4467,1501,54,4,375.04,1500.16
4468,1502,74,4,363.83,1455.32
4469,1502,76,1,383.36,383.36
4470,1502,21,5,405.49,2027.45
4471,1503,39,5,367.27,1836.35
4472,1503,68,2,343.34,686.68
4473,1504,18,2,60.08,120.16
4474,1504,43,1,345.46,345.46
4475,1504,12,3,230.11,690.33
4476,1504,19,3,57.39,172.17
4477,1504,59,4,259.67,1038.68
4478,1505,59,1,259.67,259.67
4479,1505,19,2,57.39,114.78
4480,1506,39,3,367.27,1101.81
4481,1506,11,2,277.02,554.04
4482,1507,27,4,292.9,1171.6
4483,1507,12,2,230.11,460.22
4484,1508,72,3,153.82,461.46
4485,1508,1,4,323.32,1293.28
4486,1509,45,1,122.23,122.23
4487,1509,61,5,63.73,318.65
4488,1510,28,4,44.08,176.32
4489,1510,49,4,439.42,1757.68
4490,1510,32,1,196.26,196.26
4491,1510,50,2,114.19,228.38
4492,1511,18,4,60.08,240.32
4493,1511,42,3,347.2,1041.6
4494,1511,55,5,138.74,693.7
4495,1512,69,1,344.04,344.04
4496,1512,45,4,122.23,488.92
4497,1512,76,1,383.36,383.36
4498,1512,29,5,121.67,608.35
4499,1513,31,3,124.07,372.21
4500,1513,47,3,141.19,423.57
4501,1514,1,5,323.32,1616.6
4502,1514,77,4,457.19,1828.76
4503,1514,10,2,360.85,721.7
4504,1514,18,4,60.08,240.32
4505,1514,25,1,416.41,416.41
4506,1515,39,4,367.27,1469.08
4507,1515,12,3,230.11,690.33
4508,1516,24,4,48.61,194.44
4509,1516,20,3,178.54,535.62
4510,1516,40,4,236.51,946.04
4511,1516,62,1,88.39,88.39
4512,1517,54,2,375.04,750.08
4513,1517,21,4,405.49,1621.96
4514,1517,67,1,431.78,431.78
4515,1518,11,3,277.02,831.06
4516,1518,13,4,406.62,1626.48
4517,1518,2,2,373.36,746.72
4518,1518,41,2,494.87,989.74
4519,1519,65,4,498.1,1992.4
4520,1519,59,1,259.67,259.67
4521,1519,63,4,216.86,867.44
4522,1519,55,1,138.74,138.74
4523,1519,39,4,367.27,1469.08
4524,1520,15,5,352.09,1760.45
4525,1520,58,5,498.69,2493.45
4526,1520,48,4,457.44,1829.76
4527,1521,69,3,344.04,1032.12
4528,1521,15,2,352.09,704.18
4529,1521,55,5,138.74,693.7
4530,1522,11,2,277.02,554.04
4531,1522,1,3,323.32,969.96
4532,1522,76,3,383.36,1150.08
4533,1522,26,5,443.87,2219.35
4534,1523,59,4,259.67,1038.68
4535,1523,7,4,24.6,98.4
4536,1523,37,1,327.54,327.54
4537,1523,16,4,146.16,584.64
4538,1523,59,3,259.67,779.01
4539,1524,77,3,457.19,1371.57
4540,1525,55,3,138.74,416.22
4541,1525,38,1,321.14,321.14
4542,1525,70,3,377.93,1133.79
4543,1526,38,3,321.14,963.42
4544,1526,54,1,375.04,375.04
4545,1527,42,3,347.2,1041.6
4546,1527,5,5,447.17,2235.85
4547,1527,15,3,352.09,1056.27
4548,1527,5,5,447.17,2235.85
4549,1528,32,2,196.26,392.52
4550,1528,11,5,277.02,1385.1
4551,1528,13,2,406.62,813.24
4552,1528,19,4,57.39,229.56
4553,1529,36,3,353.89,1061.67
4554,1529,59,5,259.67,1298.35
4555,1529,32,5,196.26,981.3
4556,1529,73,4,232.32,929.28
4557,1530,10,3,360.85,1082.55
4558,1531,5,2,447.17,894.34
4559,1531,78,1,316.4,316.4
4560,1531,49,5,439.42,2197.1
4561,1532,44,3,386.47,1159.41
4562,1533,52,1,325.0,325.0
4563,1533,24,3,48.61,145.83
4564,1533,11,4,277.02,1108.08
4565,1533,15,2,352.09,704.18
4566,1534,34,3,89.7,269.1
4567,1534,79,5,323.09,1615.45
4568,1534,70,2,377.93,755.86
4569,1534,7,3,24.6,73.8
4570,1534,74,4,363.83,1455.32
4571,1535,56,3,219.93,659.79
4572,1535,24,3,48.61,145.83
4573,1536,6,5,299.34,1496.7
4574,1536,52,2,325.0,650.0
4575,1536,37,3,327.54,982.62
4576,1536,1,4,323.32,1293.28
4577,1536,27,1,292.9,292.9
4578,1537,17,3,479.03,1437.09
4579,1537,35,4,112.66,450.64
4580,1537,77,3,457.19,1371.57
4581,1537,13,2,406.62,813.24
4582,1538,3,3,119.37,358.11
4583,1538,29,1,121.67,121.67
4584,1539,37,5,327.54,1637.7
4585,1539,59,5,259.67,1298.35
4586,1539,54,5,375.04,1875.2
4587,1539,43,5,345.46,1727.3
4588,1539,50,4,114.19,456.76
4589,1540,2,3,373.36,1120.08
4590,1540,44,3,386.47,1159.41
4591,1540,45,4,122.23,488.92
4592,1540,20,4,178.54,714.16
4593,1540,64,2,198.54,397.08
4594,1541,22,4,235.12,940.48
4595,1541,33,4,321.49,1285.96
4596,1541,5,5,447.17,2235.85
4597,1541,11,4,277.02,1108.08
4598,1541,72,3,153.82,461.46
4599,1542,27,5,292.9,1464.5
4600,1543,39,3,367.27,1101.81
4601,1543,41,4,494.87,1979.48
4602,1543,60,1,380.33,380.33
4603,1544,80,5,107.47,537.35
4604,1544,22,5,235.12,1175.6
4605,1545,73,4,232.32,929.28
4606,1545,54,1,375.04,375.04
4607,1545,37,5,327.54,1637.7
4608,1546,31,4,124.07,496.28
4609,1546,69,2,344.04,688.08
4610,1546,49,5,439.42,2197.1
4611,1546,16,1,146.16,146.16
4612,1547,28,2,44.08,88.16
4613,1547,15,5,352.09,1760.45
4614,1547,38,2,321.14,642.28
4615,1547,21,4,405.49,1621.96
4616,1548,53,3,139.79,419.37
4617,1548,28,4,44.08,176.32
4618,1548,77,3,457.19,1371.57
4619,1548,41,3,494.87,1484.61
4620,1548,14,3,381.82,1145.46
4621,1549,69,5,344.04,1720.2
4622,1549,51,2,203.86,407.72
4623,1549,52,4,325.0,1300.0
4624,1549,60,3,380.33,1140.99
4625,1549,58,2,498.69,997.38
4626,1550,52,3,325.0,975.0
4627,1550,1,5,323.32,1616.6
4628,1551,60,2,380.33,760.66
4629,1551,13,4,406.62,1626.48
4630,1551,75,4,139.06,556.24
4631,1552,53,2,139.79,279.58
4632,1552,4,5,60.22,301.1
4633,1552,29,2,121.67,243.34
4634,1552,79,5,323.09,1615.45
4635,1553,11,5,277.02,1385.1
4636,1553,74,4,363.83,1455.32
4637,1553,3,3,119.37,358.11
4638,1553,79,2,323.09,646.18
4639,1553,22,5,235.12,1175.6
4640,1554,12,3,230.11,690.33
4641,1554,3,5,119.37,596.85
4642,1554,50,5,114.19,570.95
4643,1554,66,2,133.19,266.38
4644,1555,59,3,259.67,779.01
4645,1555,31,2,124.07,248.14
4646,1556,26,3,443.87,1331.61
4647,1556,17,3,479.03,1437.09
4648,1556,9,1,23.0,23.0
4649,1556,27,5,292.9,1464.5
4650,1557,59,2,259.67,519.34
4651,1557,78,4,316.4,1265.6
4652,1557,31,2,124.07,248.14
4653,1557,60,5,380.33,1901.65
4654,1558,78,3,316.4,949.2
4655,1559,32,4,196.26,785.04
4656,1559,9,1,23.0,23.0
4657,1560,53,5,139.79,698.95
4658,1561,50,1,114.19,114.19
4659,1561,54,3,375.04,1125.12
4660,1561,69,1,344.04,344.04
4661,1561,78,5,316.4,1582.0
4662,1562,57,4,205.71,822.84
4663,1563,38,4,321.14,1284.56
4664,1564,47,4,141.19,564.76
4665,1565,57,4,205.71,822.84
4666,1565,16,1,146.16,146.16
4667,1565,19,3,57.39,172.17
4668,1565,75,1,139.06,139.06
4669,1565,22,3,235.12,705.36
4670,1566,44,2,386.47,772.94
4671,1566,32,4,196.26,785.04
4672,1566,27,3,292.9,878.7
4673,1566,13,3,406.62,1219.86
4674,1567,59,4,259.67,1038.68
4675,1568,34,3,89.7,269.1
4676,1568,38,4,321.14,1284.56
4677,1569,58,3,498.69,1496.07
4678,1569,73,3,232.32,696.96
4679,1569,77,1,457.19,457.19
4680,1570,19,5,57.39,286.95
4681,1570,37,1,327.54,327.54
4682,1571,48,5,457.44,2287.2
4683,1571,47,3,141.19,423.57
4684,1572,21,5,405.49,2027.45
4685,1572,40,4,236.51,946.04
4686,1572,57,3,205.71,617.13
4687,1573,17,2,479.03,958.06
4688,1573,78,3,316.4,949.2
4689,1574,33,2,321.49,642.98
4690,1574,4,2,60.22,120.44
4691,1574,75,3,139.06,417.18
4692,1574,19,5,57.39,286.95
4693,1575,34,3,89.7,269.1
4694,1576,67,4,431.78,1727.12
4695,1576,62,5,88.39,441.95
4696,1576,22,3,235.12,705.36
4697,1576,20,5,178.54,892.7
4698,1576,65,3,498.1,1494.3
4699,1577,48,4,457.44,1829.76
4700,1577,63,2,216.86,433.72
4701,1577,68,4,343.34,1373.36
4702,1577,23,4,486.83,1947.32
4703,1577,49,1,439.42,439.42
4704,1578,44,2,386.47,772.94
4705,1579,27,2,292.9,585.8
4706,1579,20,3,178.54,535.62
4707,1579,78,1,316.4,316.4
4708,1580,46,4,404.47,1617.88
4709,1580,59,5,259.67,1298.35
4710,1581,68,2,343.34,686.68
4711,1582,47,1,141.19,141.19
4712,1582,52,1,325.0,325.0
4713,1583,65,1,498.1,498.1
4714,1583,35,5,112.66,563.3
4715,1583,69,5,344.04,1720.2
4716,1584,8,4,124.0,496.0
4717,1585,67,2,431.78,863.56
4718,1585,32,3,196.26,588.78
4719,1585,24,2,48.61,97.22
4720,1585,30,4,492.76,1971.04
4721,1585,23,1,486.83,486.83
4722,1586,35,5,112.66,563.3
4723,1586,36,1,353.89,353.89
4724,1586,25,1,416.41,416.41
4725,1586,17,5,479.03,2395.15
4726,1586,39,1,367.27,367.27
4727,1587,30,2,492.76,985.52
4728,1587,75,5,139.06,695.3
4729,1588,60,1,380.33,380.33
4730,1588,69,1,344.04,344.04
4731,1588,41,1,494.87,494.87
4732,1588,26,4,443.87,1775.48
4733,1589,57,1,205.71,205.71
4734,1590,26,1,443.87,443.87
4735,1590,70,5,377.93,1889.65
4736,1590,28,5,44.08,220.4
4737,1590,63,3,216.86,650.58
4738,1591,2,5,373.36,1866.8
4739,1591,56,1,219.93,219.93
4740,1591,57,2,205.71,411.42
4741,1591,76,5,383.36,1916.8
4742,1591,59,1,259.67,259.67
4743,1592,53,5,139.79,698.95
4744,1592,35,4,112.66,450.64
4745,1592,23,3,486.83,1460.49
4746,1593,62,5,88.39,441.95
4747,1593,37,3,327.54,982.62
4748,1593,34,5,89.7,448.5
4749,1593,32,3,196.26,588.78
4750,1593,36,5,353.89,1769.45
4751,1594,40,4,236.51,946.04
4752,1594,15,2,352.09,704.18
4753,1594,63,1,216.86,216.86
